PubId	Date	Text	HasFastAnswer	SuperFastAnswerClick	id_answer	ID	score	etalon	Оценка	Комментарий
6	2023-02-04	повышающий коэффициент 1,5 к расходам на доработку программы,на усн	0	0	9999	432787	0.876323174345766	усн доходы минус расходы ставка коэффициент санкт-петербург		
9	2023-02-05	письме минфина россии от 28.03.2022 n 03-03-06/1/24632	0	0	9999	507180	0.876292867215533	информационное сообщение минфина россии от 19.01.2022 n ис-аудит-50		
6	2023-02-04	№ 274н	0	0	9999	453348	0.87613584118912	775н		
6	2023-02-04	повышающий коэффициент 1,5 к расходам на доработку программы, по которой приобретены исключительные права на усн	0	0	9999	507880	0.875828481597528	бухучет усн прав на программные продукты 1с неисключительные права		
9	2023-02-04	приказ фнс рф от 29.09.2022 n ед-7-11/878@	0	0	9999	425477	0.875668658104891	приказ минтруда рф от 15.09.2021 n 632н		
6	2023-02-05	24 мая 2022 № 82н	0	0	9999	425477	0.875510013982709	632н от 15 сентября 2021		
220	2023-02-05	какие операции отражаются в строке 2530офр	0	0	9999	483981	0.875461179664488	в какой строке офр отразить расходы по созданию резерва тмц		
220	2023-02-05	отработал с 9 января по 31 января	0	0	9999	420449	0.87510491531773	как определить продолжительность отпуска в январе 2022 с учетом нерабочих дней с 1 января по 9 января 2022		
9	2023-02-03	постановление от 31 декабря 2004 г. № 908 об утверждении перечней кодов видов продовольственных товаров и товаров для детей, облагаемых налогом на добавленную стоимость по налоговой ставке 10	0	0	9999	501326	0.874729734690516	перечень прослеживаемых товаров утвержден постановлением правительства российской федерации от 01.07.2021 № 1110 об утверждении перечня товаров, подлежащих прослеживаемости, куда вошли девять кодов		
6	2023-02-04	№ 124н	0	0	9999	453348	0.874715060004159	775н		
9	2023-02-03	заполнение инв-1а	0	0	9999	464733	0.874103442036843	заполнение инвойса		
9	2023-02-05	книга вести книгу доходов 6%	0	0	9999	479778	0.873876382168452	можно ли вести 2 кассовые книги		
8	2023-02-03	на второго ребенка в возрасте до 18 лет, а также на каждого учащегося очной формы обучения, аспиранта, ординатора, интерна, студента, курсанта в возрасте до 24 лет родителю, супруге (супругу)	0	0	9999	445829	0.872689355138526	пособие на детей 8-17 лет которые воспитываются одинокими родителями		
8	2023-02-03	начисление сои с 01.09.2022 года	0	0	9999	419908	0.872053452251066	начисление отпускных в 2022 году		
6	2023-02-04	№ 191н	0	0	9999	453348	0.870936848096043	775н		
9	2023-02-03	учет по форме м-29	0	0	9999	488286	0.870793266588296	форма ф-6 по воинскому учету		
9	2023-02-03	письмо от 21 октября 2013 n ммв-20-3/96@ об отсутствии налоговых рисков при применении налогоплательщиками первичного документа, составленного на основе формы счета-фактуры	0	0	9999	516691	0.86964421740114	письмо департамента налоговой и таможенно-тарифной политики минфина рф от 16 марта 2006 г. n 03-03-04/2/77 о документальном подтверждении расходов, связанных с содержанием автомобилей, используемых в		
8	2023-02-05	письмо министерства регионального развития рф от 23 декабря 2009 43868-ск/08	0	0	9999	516691	0.868685265422841	письмо департамента налоговой и таможенно-тарифной политики минфина рф от 16 марта 2006 г. n 03-03-04/2/77 о документальном подтверждении расходов, связанных с содержанием автомобилей, используемых в		
8	2023-02-04	дебет 84 кредит 10	0	0	9999	483982	0.86813457811848	строке 5401 пояснений в графе оборот запасов между их группами (видами) указывайте разницу по проводкам дебет 10 кредит 20 (23,28,29,41,43) и дебет 20 (23,25,26,28,29,44,97) кредит 10.		
9	2023-02-04	в поле 107 платежного поручения что ставить - мс.01.2023 период, за который начислен платеж	0	0	9999	515327	0.86804813267697	назначение платежа при оплате ндфл платежным поручением без уведомления в 20233		
9	2023-02-03	типовые нормативы времени на работы по бухгалтерскому учету и финансовой деятельности в государственных (муниципальных) учреждениях. шифр 14.08.01 (утв. фгбу нии тсс минтруда россии 07.03.2014 n	0	0	9999	453348	0.867913207659315	приказ минтруда россии от 28.10.2021 n 765н об утверждении типовых форм документов, необходимых для проведения государственной экспертизы условий труда		
8	2023-02-05	приказ № 462 от 30.07.2021	0	0	9999	425477	0.867769691030799	приказ 632н от 21.09.2021		
9	2023-02-04	постановление № 2571 от 31.12.2022	0	0	9999	435386	0.867093549370437	постановление правительства от 25.05.2022 № 407		
9	2023-02-03	кто платит взносы нр 10%	0	0	9999	509961	0.865233197302512	Путин отменил страховые взносы в октябре — 2022. Кому можно не платить взносы		
8	2023-02-03	форма № 1-услуги сведения об объеме платных услуг населению	0	0	9999	9559	0.865136126019853	договор на оказание логистических услуг форма		
8	2023-02-03	письмо минфин от 30.01.2023	0	0	9999	472619	0.865111851489489	письмо минфина криптовалюта		
220	2023-02-04	п 27-фз	0	0	9999	456914	0.864669114409605	п. 2 ст. 22 фз от 24.07.1998 № 125-фз		
8	2023-02-05	закон краснодарского края от 15 декабря 2004 n 808-кз о мерах социальной поддержки отдельных категорий жителей краснодарского края	0	0	9999	504540	0.864417573405017	прожиточный минимум приморский край май 2022г.		
8	2023-02-04	трудовой договор с директором на ,05 ставки	0	0	9999	447171	0.864416497259911	трудовой договор 0.5 ставки		
6	2023-02-05	инструкции № 157н	0	0	9999	463263	0.864350456646047	772н разработка инструкций		
9	2023-02-03	приказ № 711	0	0	9999	425477	0.864096294723651	632 приказ		
8	2023-02-03	письмо минфина от 26.07.2022 № 03-15-05/71804)	0	0	9999	472619	0.863281453646798	письмо минфина криптовалюта		
8	2023-02-04	приказ росстата от 01.11.2022 n 794	0	0	9999	454986	0.862238897763909	приказ минтруда россии от 31.01.2022 n 37		
9	2023-02-03	письма минфина россии от 10.10.2018 № 07-01-07/72806	0	0	9999	472619	0.861805361258497	письмо минфина криптовалюта		
6	2023-02-04	№ 254н	0	0	9999	453349	0.861631781094733	№ 406н		
9	2023-02-04	9729025867	0	0	9999	508398	0.860783870324264	673006836550		
6	2023-02-04	№ 162н	0	0	9999	453348	0.860361381745107	775н		
8	2023-02-05	срок платы с выплаты прочих доходов (4800)	0	0	9999	511064	0.860165081187403	сроки выплаты заработной платы		
9	2023-02-03	3.2.3. размер убытка от уступки права требования, которая была произведена третьему лицу	0	0	9999	453463	0.86006694308539	деньги поступили от заказчика при усн от третьего лица по договору уступки прав требовани		
6	2023-02-05	код 503	0	0	9999	442975	0.859497317104856	код тн-вэд		
8	2023-02-03	пожертвования ст. 251	0	0	9999	456914	0.85917752656185	ст. 431 нк рф, ст. 22 закона n 125-фз		
9	2023-02-03	уфк по г. москве (отделение фонда пенсионного и социального страхования российской федерации по г. москве и московской области л/с 04734ф73010)	0	0	9999	454225	0.858930319705083	, платежи по алиментам с 01.01.2023, которые перечисляются судебным приставам красноярского края, в какое казначейство должны перечисляться (уфк по тульской области или уфк по красноярскому краю)		
9	2023-02-03	дебет 26 кредит 60 (затраты по договору фулфилмента	0	0	9999	483982	0.858290479423174	строке 5401 пояснений в графе оборот запасов между их группами (видами) указывайте разницу по проводкам дебет 10 кредит 20 (23,28,29,41,43) и дебет 20 (23,25,26,28,29,44,97) кредит 10.		
9	2023-02-04	письмо минфина рф от 21.01.2019 n 03-15-05/2694	0	0	9999	434434	0.858093014429409	постановление правительства рф от 14.02.2017 n 181		
188	2023-02-04	счет 97.11 как закрывается	0	0	9999	39896	0.857828668645565	товары в пути как закрывается счет 45		
220	2023-02-05	письмо 03-07-14/121306 от 09.12.2022	0	0	9999	435386	0.857171735809154	письмо правительства 407 от 25.03.2022		
9	2023-02-03	приказ минэкономразвития 921	0	0	9999	425477	0.855907746834898	632 приказ минтруда		
8	2023-02-03	административный регламент исполнения федеральной миграционной службы приложение № 5 форма 5-а	0	0	9999	435525	0.855826900800626	приказ федеральной службы государственной статистики от 23 января 2020 г. n 22 об утверждении указаний по заполнению формы федерального статистического наблюдения n пм сведения об основных		
9	2023-02-03	срочно! возможно сегодня? в понедельник не актуально.... оквэд на основной - 43.99.9 работы строительные специализированные, не включенные в другие группировки , какие близкие к данному оквэду хотим	0	0	9999	454608	0.855510918839898	как важно указать правильно основной оквэд		
9	2023-02-03	минфин письмо 03-03-06/1/123192 15.12.2022	0	0	9999	472619	0.854971878459442	письмо минфина криптовалюта		
6	2023-02-04	п. 2 постановления № 922	0	0	9999	470125	0.854952317809524	договора по п. 4 ст. 93 применяется ли 1042 от 30.08.2019 постановление		
220	2023-02-05	ставка налога на прибыль в соответствии с п. 1.16 ст. 284 как заполнить офр в связи с изменениями ставки	0	0	9999	441224	0.854889467482816	пояснения по 0 ставке налога на прибыль		
8	2023-02-03	министерство транспорта российской федерации распоряжение ред от 30.09.2021	0	0	9999	453348	0.854883083918623	приказ министерства труда и социальной защиты российской федерации от 29.10.2021 № 775н		
9	2023-02-04	как начислить резерв по судебным искам от поставщиков с вероятностью взыскания 70%	0	0	9999	457028	0.854854462091242	по решению суда приставы взыскали ущерб как отразить в учете		
6	2023-02-04	учет заработной платы и кадров 2023 + 1с зуп 8.3	0	0	9999	405885	0.854816951754471	настройка учетной политики для 1с8.3 2021 года		
9	2023-02-03	письмо № ед-4-20/15240@ от 6 августа 2018	0	0	9999	1058	0.854426942345269	письмо от 9 июля 2020 г. № 29-1-1-оэ/10561		
6	2023-02-05	приказ № 209н последняя редакция	0	0	9999	453348	0.853585636347974	приказ минтруда россии от 29/ 10/ 2021 № 775н		
6	2023-02-05	отчет по труду форма 1-т труд бланк 2023	0	0	9999	478738	0.853346537404749	форма Бланк отчета пэк за 2022 год по экологии		
9	2023-02-03	1151162	0	0	9999	497187	0.853310309111046	1150129		
9	2023-02-05	66н от 02.07.2010	0	0	9999	453349	0.85323690435535	от 26.04.2012 № 406н		
6	2023-02-04	№ 52н	0	0	9999	453348	0.852713932357754	775н		
9	2023-02-03	письмо роструда от 08.09.2006	0	0	9999	463272	0.852529485655369	письмо минтруда от 15.03.22 № 15-2/10/в-3156		
220	2023-02-05	n 03-03-06/1/22577	0	0	9999	428298	0.852521470989272	n 402-фз		
9	2023-02-03	0601016	0	0	9999	435525	0.852465551282735	пм 0601013		
9	2023-02-03	приказ ммв-7-20/229@	0	0	9999	425477	0.852316269021352	632 приказ		
8	2023-02-05	постановление госстроя россии от 23.12.2003 n 213	0	0	9999	483510	0.851699111516245	правительство российской федерации постановление от 22 сентября 2022 г. n 1677		
6	2023-02-04	№ 256н	0	0	9999	425477	0.850350896680201	632н		
9	2023-02-03	09.11.2022 года № бс-4-11/15099	0	0	9999	496887	0.850265073402007	№ 263-фз от 14.07.2022 года		
9	2023-02-04	кнд 1165180. заявление о представлении	0	0	9999	487292	0.849891780535175	кнд 1150010 заявление на получения патента		
6	2023-02-04	в соответствии со статьей 6 федерального закона № 115-фз следующие операции с денежными средствами или иным имуществом подлежат обязательному контролю	0	0	9999	432024	0.847726339046108	федеральный закон от 26.03.2022 n 67-фз о внесении изменений в части первую и вторую налогового кодекса российской федерации и статью 2 федерального закона о внесении изменений в часть вторую		
9	2023-02-03	счет 76.07.1	0	0	9999	46917	0.847535892852904	план счетов счет 83		
9	2023-02-03	приказ ед-7-11/878@	0	0	9999	425477	0.847525437269956	приказ 632н от 21.09.2021		
8	2023-02-03	формы отчетности о финансово-экономическом состоянии товаропроизводителей агропромышленного комплекса за 2022 г. 13.07.2021 № 465	0	0	9999	442824	0.845902874655903	налоговая нагрузка в пищевой промышленности в 3 кв 2022 г		
6	2023-02-04	приказ № ам-23-р от 14.03.2008	0	0	9999	415795	0.845402652163456	приказ минтранса от 14.03.2008 по расходу топлива		
220	2023-02-04	письмо минфина от 23 мая 2018 n 03-04-05/34737	0	0	9999	469856	0.844709362388258	опросный лист для налоговой письмо от 31 июля 2012 года n 16-03/069083@		
6	2023-02-04	№ 255н	0	0	9999	453348	0.844256949859993	775н		
9	2023-02-05	письме минфина россии от 27 октября 2011 № 03-04-06/8-289.	0	0	9999	428298	0.844200919820174	информация минфина россии n пз-10/2012 о вступлении в силу с 1 января 2013 г. федерального закона от 6 декабря 2011 г. n 402-фз о бухгалтерском учете		
6	2023-02-05	отчет по труду форма 1-т труд	0	0	9999	435525	0.843994251389629	фонд оплаты труда в форме пм		
9	2023-02-04	письмо от 20.01.2023 № 03-11-09/4254	0	0	9999	463272	0.84324409783629	письмо минтруда от 15.03.22 № 15-2/10/в-3156		
6	2023-02-04	№ 257н	0	0	9999	425477	0.842907663742212	632н		
9	2023-02-03	приказ минфина от 22.11.2022	0	0	9999	431653	0.840860448283737	приказ минтруда 806 от 18.11.2021		
9	2023-02-03	сд-4-18/17916	0	0	9999	478805	0.838915276325652	письмо от 10.03.2021 № бв-4-7/3060@- далее письмо фнс налоговые оговорки		
8	2023-02-05	приказ росстроя от 24.05.2006 n ск-1976/02	0	0	9999	425477	0.837774152549768	приказ минтруда россии от 15.09.2021 n 632н		
9	2023-02-05	указание банка россии от 11.03.2014 № 3210-	0	0	9999	434434	0.837400361622093	инструкция банка россии от 16.08.2017 № 181-и		
8	2023-02-05	областной закон 204-25 оз архангельская область	0	0	9999	500554	0.835461276510147	областной закон ленинградской области о транспортном налоге		
9	2023-02-03	1650368146	0	0	9999	483353	0.834847599714463	1677		
9	2023-02-03	1-торг	0	0	9999	423606	0.834534205527323	торг 12 и ттн формы		
188	2023-02-05	код вида тс 51004	0	0	9999	10574	0.834452645021132	договор то тс		
8	2023-02-04	платежная ведомость т-53	0	0	9999	497313	0.833688845878545	срок хранения платежных ведомостей		
9	2023-02-04	гост р 70360-2022. национальный стандарт российской федерации. метрополитены. верификация закупленной продукции	0	0	9999	476782	0.831778364333371	система сертификации гост р		
220	2023-02-05	письма минфина от 09.02.2021 № 03-11-11/8265, от 08.12.2020 № 03-11-11/107053 и от 23.11.2020 № 03-11-11/102130). закон тульской области от 25.02.2021 № 8-зто об установлении размеров потенциально	0	0	9999	464193	0.831428867833075	коммерческая осмотрительность письме фнс россии от 10.03.2021 г. № бв-4-7/3060@).		
9	2023-02-03	ед-7-11/878@	0	0	9999	486955	0.830563155184252	код на подарки в 6-ндфл в отчете за 2021 год приказ фнс от 28.09.2021 г № ед-7-11/844		
6	2023-02-04	правил хранения документов, утв. приказом минкультуры от 31.03.2015 n 526	0	0	9999	453348	0.83026195852891	приказ минтруда россии от 28.10.2021 n 765н об утверждении типовых форм документов, необходимых для проведения государственной экспертизы условий труда		
220	2023-02-04	от 27 ноября 2003 года № 109-з	0	0	9999	426559	0.830135106449231	5 ноября 2021 г		
8	2023-02-03	кадастр отходов если 0.15тонн	0	0	9999	478741	0.828490777632153	отчет кадастр отходов и потребления		
9	2023-02-03	зг-3-11/125@	0	0	9999	506978	0.827716963084716	3ндфл приказ фнс от 03.10.2018 г. № ммв-7-11/569		
9	2023-02-03	когда закрывается 63 счет	0	0	9999	499703	0.827634612643442	при реформации баланса не закрывается счет 90.09		
220	2023-02-05	полная норма в январе составляет 136 часов.	0	0	9999	1058	0.827398141670915	1 июля 2020-уменьшает норму рабочего времени		
6	2023-02-04	бух баланс счет 59 кооперативы	0	0	9999	425614	0.827383197631966	бух баланс		
9	2023-02-04	форма 1-тариф (авто)	0	0	9999	434970	0.827229733596603	форма заказ- наряд на ремонт авто		
9	2023-02-04	постановление минпромторга 334	0	0	9999	483353	0.826253676692946	постановление правительства 28.03.22 490		
188	2023-02-05	код вида тс 51000	0	0	9999	9561	0.825547509797544	договор продажи тс		
9	2023-02-05	указание банка россии от 11.03.2014 № 3210-у	0	0	9999	434434	0.825368114165381	инструкция банка россии от 16.08.2017 № 181-и		
6	2023-02-04	приказ фас россии от 09.09.2020 n 820/20	0	0	9999	425477	0.824517950005601	приказ минтруда россии от 15.09.2021 n 632н		
188	2023-02-04	http://link.mail.mailaction360.ru/уьфшддштл/18064584,	0	0	9999	19211	0.824463826671105	Net Profit Margin		
8	2023-02-05	приказ росстата № 462 от 30.07.2021	0	0	9999	425477	0.823895915061413	приказ минтруда № 632н от 05.07.2021		
9	2023-02-03	https://vip.1gl.ru/#/document/118/118534/0c443d15-90bc-4dce-ивви-f5a4675ffc0b/ltc/?utm source	0	0	9999	419788	0.822845734888547	оплата отпуска d b.не 2021		
6	2023-02-04	утвержденного приказом минкультуры от 25.08.2010 № 558	0	0	9999	425477	0.822824697136405	приказ минтруда № 632 от 15.09.21		
9	2023-02-05	статья 219	0	0	9999	421063	0.822534831237202	статья 54		
9	2023-02-03	легковые фургоны для формы 1-тр	0	0	9999	423606	0.821261028913413	заполнение ттн формы 1-т		
9	2023-02-05	21-01-09/92156	0	0	9999	463272	0.821169266771442	письмо минтруда от 15.03.22 № 15-2/10/в-3156		
9	2023-02-05	повышающий коэффициент постановление № 354	0	0	9999	454194	0.820684136043537	районный коэффициент постановление		
9	2023-02-05	по какой цене проводка д45 к43	0	0	9999	10293	0.819995814894511	проводки д60к76.02 расчеты по претензиям		
220	2023-02-04	право на льготу с кодом 2012500	0	0	9999	504984	0.818047217676024	код льготы по ндс при пожертвовании		
9	2023-02-05	как перевести тмц с сч.08 на сч.10	0	0	9999	486806	0.816759152800839	инвентаризация сч 08		
8	2023-02-04	перечень типовых управленческих документов 558	0	0	9999	465548	0.814221874580501	авансовые отчеты перечень документов		
6	2023-02-05	приказ росстата от 29.07.2022 № 533 об утверждении	0	0	9999	463272	0.812299854663195	проект приказа минтруда о приостановлении действия приказа 772н от 29.10.2021		
8	2023-02-03	разъяснения минфина от 18.01.2022 № 0704-09/2185	0	0	9999	463272	0.812186210336076	письмо минтруда от 15.03.22 № 15-2/10/в-3156		
9	2023-02-03	134/118	0	0	9999	517232	0.811119255146511	86/413176		
8	2023-02-03	13.07.2021 № 465	0	0	9999	425477	0.806468869816615	от 15.09.2021 № 632		
220	2023-02-05	когда надо делать проводку по дебет 007	0	0	9999	440550	0.805818387648107	подскажите, как оформить переходный период учета возвратной тары с сч. 10,4 и 76,6 на забалансовый 012. у поставщика передача была оформлена дт 76.06 кт 10.4, зависла сумма по дт 76.06. (залог не		
8	2023-02-03	форма 3-1 сведения полученные в результате учета объема забора воды	0	0	9999	435525	0.805398528087498	форма № пм. сведения об основных показателях деятельности малого предприятия как заполнить		
6	2023-02-05	списание счета 09 и 77 за 2022г.	0	0	9999	516450	0.804592223980539	выплаты больничных за счет предприятия в 2022 г		
9	2023-02-03	14 счет критерий - 185 дней	0	0	9999	464139	0.804499214953763	отпуск за свой счет более 14 дней как рассчитать период		
9	2023-02-03	от 28.12.2022 № 3г-3-11/14974	0	0	9999	487795	0.803618674764807	от 07.10.2022 № 376-фз		
8	2023-02-05	лицевой счет т-54	0	0	9999	464733	0.802691832439695	счет инвойс		
9	2023-02-03	03-03-10/126074 от 22.12.2022	0	0	9999	483353	0.80242727134394	постановление № 1677 от 22.09.2022		
9	2023-02-03	1-натура	0	0	9999	435525	0.801885795863347	пм натура		
220	2023-02-05	ед-7/15/645	0	0	9999	506978	0.801508465590908	3ндфл приказ фнс от 03.10.2018 г. № ммв-7-11/569		
8	2023-02-03	постановление правительства ро от 02.02.2017 г. № 50	0	0	9999	463043	0.80102789747212	положение ро обучению в организации 2022 год		
220	2023-02-05	1-ип автогруз	0	0	9999	487304	0.797619374291171	форма 26,5,1 заявление патент услуги грузового автотранспорта		
9	2023-02-03	минфин письмо 03-03-06/1/123192 15.12.2022 дмс	0	0	9999	506661	0.796364802073006	спецодежда письмо минфин		
6	2023-02-05	1-кфх	0	0	9999	423606	0.792933697396119	ттн 1-т		
220	2023-02-04	сальдо по налогам на 31.12.2022	0	0	9999	515328	0.792621449639689	нужно ли включать в уведомление енп в январе месяце 2023 года налог по ндс и налог на прибыль		
6	2023-02-04	14) письмо фас от 26.02.2016 № ак/11825/16	0	0	9999	491514	0.790085489036407	уведомление фас		
9	2023-02-03	тип платежа 108 строка	0	0	9999	500310	0.788691740314083	баланс обеспечительный платеж строка		
9	2023-02-03	с-09-3-1	0	0	9999	506978	0.78846595316984	3ндфл приказ фнс от 03.10.2018 г. № ммв-7-11/569		
9	2023-02-04	приказ на оприходование лома мх-14	0	0	9999	494087	0.78764437445662	приказ о оприходовании излишков инвентаризации		
8	2023-02-03	902-пп о размещении информационных конструкций в городе москве	0	0	9999	464071	0.78656479411118	закон города москвы о торговом сборе		
188	2023-02-04	97.11 как закрывается	0	0	9999	507214	0.786041771236772	как закрывать общехозяйственные расходы, если не было реализации		
9	2023-02-03	о связи № 126-фз 07.07.2023	0	0	9999	487795	0.785830278688028	от 07.10.2022 № 376-фз		
9	2023-02-03	р-54/2014-кпр учет бюджетных инвестиций, полученных в период реорганизации фгуп в оао	0	0	9999	507214	0.785356578782235	главный бухгалтер ооо апельсин, составляя учетную политику по бухгалтерскому учету на 2021 год, включил в порядок распределения общепроизводственных расходов (опр.) следующий пункт: затраты		
9	2023-02-03	применение счета 69.09	0	0	9999	416024	0.784984175790842	применение счета 97 расходы будущих периодов		
9	2023-02-05	приказе росархива от 20.12.2019 № 236	0	0	9999	425477	0.782912451325978	приказ 632н от 21.09.2021		
9	2023-02-03	решение совета евразийской экономической комиссии от 09.10.2013 n 68	0	0	9999	516691	0.781689344217702	письмо департамента налоговой и таможенно-тарифной политики минфина рф от 16 марта 2006 г. n 03-03-04/2/77 о документальном подтверждении расходов, связанных с содержанием автомобилей, используемых в		
9	2023-02-03	ед-7-21/646@	0	0	9999	506978	0.781257965308984	приказ фнс от 15.10.2022 3-ндфл		
220	2023-02-05	сальдо расчетов 68 69	0	0	9999	497766	0.778982799227056	корректировка сальдо 68 ндс		
9	2023-02-05	106-фз проценты	0	0	9999	479038	0.777996424018422	займ от учредителя начисляем проценты проценты		
220	2023-02-04	21.12.2020 № 158-з	0	0	9999	425477	0.777461265989019	постановление 632н от 15.09.2021		
8	2023-02-05	сбц инженерные изыскания для строительства. инженерно-геодезические изыскания. 2004	0	0	9999	436069	0.777435826828202	должностная инструкция инженера капитального строительства		
9	2023-02-03	13890 22 %	0	0	9999	435386	0.776682211057101	407 пп от 22 марта 2022		
8	2023-02-05	приказ росстата 29.07.2022	0	0	9999	517063	0.772352597767325	приказ от росстата об индексации зарплаты		
9	2023-02-03	о связи № 126-фз 07.07.2003	0	0	9999	453355	0.771773037576071	федеральный закон от 28.12.2003 № 426-фз ред. от 13.07.2015 г.		
8	2023-02-03	сд-4-3/1023@ от 31.01.2023	0	0	9999	506978	0.770276417067316	3ндфл приказ фнс от 03.10.2018 г. № ммв-7-11/569		
9	2023-02-03	181/и от 31.05.2022	0	0	9999	444199	0.769490404823687	776 от 29.04.2022		
9	2023-02-03	12.02.2021 № 07-01-09/9672	0	0	9999	453349	0.768634809804868	приказ минтруда 406н от 17.06.2021 1464 от 1.09.2021		
8	2023-02-04	1120.9	0	0	9999	461275	0.768000142269913	1150058		
9	2023-02-03	использование 46 счета	0	0	9999	430235	0.766301915215861	учет материалов с использованием счета 15		
9	2023-02-03	06.05.2009 № 26 дагестан	0	0	9999	504460	0.766240402209552	закон республики башкортостан от 29 июня 2020 г. n 285-з о применении на территории республики башкортостан инвестиционного налогового вычета по налогу на прибыль организаций		
8	2023-02-04	3070-у	0	0	9999	434434	0.765041793997492	инструкция цб рф от 16.08.2017 № 181-и		
8	2023-02-05	областной закон 204-25 оз	0	0	9999	500554	0.763147274524385	областной закон ленинградской области о транспортном налоге		
8	2023-02-03	закон ур от 29.11.2017 № 66-рз	0	0	9999	485001	0.762726483710631	федерального закона от 27.11.2018 № 422-фз.		
9	2023-02-04	https://www.26-2.ru/art/356995-щикфяеын-здфеуотнр-зщкгсрутшн-po-тфдщпфь-i-vznosam-v-2023-godu	0	0	9999	19216	0.761569881574006	RONA		
8	2023-02-04	3073-у	0	0	9999	434434	0.759963300170748	инструкция цб рф от 16.08.2017 № 181-и		
8	2023-02-03	ед-7-8/1047@	0	0	9999	506978	0.759739546823356	приказ фнс от 15.10.2022 3-ндфл		
9	2023-02-03	ед-7-8/1133@	0	0	9999	506978	0.758246868504192	приказ фнс от 15.10.2022 3-ндфл		
9	2023-02-03	39-ф	0	0	9999	508398	0.755808333667591	10124310-40110176		
9	2023-02-05	перечнем № 558	0	0	9999	483353	0.75536182056769	перечень должностей бронирование № 665 от 03.02.2015		
9	2023-02-03	15-15/7710-14924л	0	0	9999	441215	0.755059106171785	пояснения\я по убыткам		
9	2023-02-05	03-07-13/1/51100	0	0	9999	463272	0.754271427293067	письмо минтруда от 15.03.22 № 15-2/10/в-3156		
220	2023-02-04	№ 109-з	0	0	9999	504460	0.753193175735596	закон республики башкортостан от 29 июня 2020 г. n 285-з о применении на территории республики башкортостан инвестиционного налогового вычета по налогу на прибыль организаций		
9	2023-02-03	06/05/2009 № 26	0	0	9999	419859	0.751702180667146	представительские расходы проводки 91 или 26		
9	2023-02-03	07-04-09/78875	0	0	9999	433357	0.751043292460895	пункт 16 пбу 10/99 и рекомендации фонда нрбу бмц от 22.05.2015 № р-62/2015-кпр.		
9	2023-02-04	от 25.11.2019 № вд-4-1/24013@	0	0	9999	485001	0.74688879053813	422-фз от 27.11.2018		
220	2023-02-04	245 31	0	0	9999	501506	0.74147108748638	31 декабря		
6	2023-02-05	0510431	0	0	9999	508398	0.734181412299916	05059990014710611		
9	2023-02-03	176.1	0	0	9999	500591	0.721203838682793	возмещение ндс 159 нк		
9	2023-02-04	220.25.11.23.140	0	0	9999	454608	0.715510041515751	расшифровка оквэда 51.14		
9	2023-02-03	фз-306	0	0	9999	508398	0.714824579772714	673006836550		
9	2023-02-04	03-03-05/251	0	0	9999	463272	0.714698088035898	письмо минтруда от 15.03.22 № 15-2/10/в-3156		
9	2023-02-03	о связи № 126-фз	0	0	9999	407514	0.714556995806734	приказ связи с пандемией		
6	2023-02-04	№ 3210-у	0	0	9999	434434	0.705675487111319	инструкции цб от 16.08.2017 № 181-и.		
9	2023-02-03	правила 124	0	0	9999	421932	0.694032960598485	28 календарных дней отпуска, правила использования		
9	2023-02-03	225	0	0	434577	425096	0.642081673012676	226		
9	2023-02-05		0	0	9999	33919	0	система госзакупки		
